	Region	Difumo_Component	Difumo_names	Yeo_networks7	Yeo_networks17	GM	WM	CSF	x	y	z
165	166	105	Cingulate sulcus posterior	SalVentAttnA	SalVentAttnA	0.1658044336942847	0.0479390074649982	0.0129561898818222	12.187229364023764	-27.361579621997905	41.43864991218764
166	167	106	Middle frontal gyrus RH	ContA	ContB	0.4531053866480056	0.0653616724000725	0.1074220806670901	47.07794121250305	23.237968079230143	44.478377298159714
167	168	107	Insula anterior	SalVentAttnA	SalVentAttnB	0.4052285348954489	0.0721327746162128	0.0429066596429533	-36.01111833633024	24.800435826117393	0.09756144904288533
168	169	107	Insula anterior	SalVentAttnA	SalVentAttnB	0.2107290925837372	0.0330212954593323	0.0257252308139572	35.32723777120617	27.60020777276455	-2.8074686334545333
169	170	108	Inferior occipital gyrus	VisCent	VisCent	0.2363229688245231	0.0503272646559031	0.0363894330228696	-42.74965512953742	-78.25200381687236	-16.194774326129945
170	171	108	Inferior occipital gyrus	VisCent	VisCent	0.3717697729172919	0.1229219597136115	0.0358828791138784	41.35112685785026	-74.78770619082202	-15.841625239122763
171	172	109	Central operculum cortex	SomMotA	SomMotB	0.198241632570538	0.0157706237296708	0.0398828822678788	-44.21008234958556	-15.07653830407807	14.68078174783777
172	173	109	Central operculum cortex	SomMotA	SomMotB	0.4804845517164262	0.0736327718483762	0.0744244900675665	43.193896884857594	-14.170620433786823	14.506010483493455
173	174	110	Angular gyrus inferior	DefaultB	DefaultA	0.4571834451862755	0.1456247822398413	0.0523559721736898	-49.09708999655435	-62.00350424330243	27.397523760702683
174	175	110	Angular gyrus inferior	DefaultB	DefaultA	0.022060566613416	0.0081104708808969	0.0015029482400149	55.824340715540615	-57.74909667815679	25.137652542124172
175	176	111	Intracalcarine cortex	VisCent	VisPeri	0.532395267595591	0.3118559253171124	0.0781342495272869	2.2031551306104973	-75.0704519034949	13.805622996627946
176	177	112	Postcentral sulcus RH	DorsAttnB	DorsAttnB	0.4926168210955914	0.2190176029185168	0.0946438823543501	43.174834726798935	-31.867924874199673	47.70042039431431
177	178	113	Cerebellum VI	No network found	No network found	0.3857501418702879	0.0189700408671479	0.0211176671499651	-25.741568424190405	-58.93423986059207	-21.361913253773892
178	179	113	Cerebellum VI	No network found	No network found	0.4003254880750075	0.0207141023611743	0.0175971609605788	25.560329412013502	-58.11393195911829	-21.619692110899244
179	180	114	Supramarginal gyrus anterior RH	SalVentAttnA	SalVentAttnA	0.4659371447767853	0.1959782733857929	0.0579918362815236	60.00052823836063	-29.548416113550033	29.586457659428163
180	181	115	Cerebellum IV and middle cerebellar peduncle	No network found	No network found	0.5710461889014459	0.2227185172117247	0.0299390535332921	-0.5712935596471027	-43.58830579512099	-25.529083309677162
181	182	116	Occipital pole inferior	VisCent	VisCent	0.2506453726092763	0.1552173715066586	0.0405306344649612	-22.6645846374077	-100.29243173355147	-4.75867697565883
182	183	116	Occipital pole inferior	VisCent	VisCent	0.1919068397539843	0.1641644800363217	0.0117423064000188	23.213385779924906	-98.72398682736974	-3.8699378481899487
183	184	117	Ventromedial prefrontal cortex anterior	DefaultB	DefaultA	0.4992187221795713	0.1090299143697492	0.1572071651184877	-0.7436033129919224	58.607695794515536	-0.5009859819560063
184	185	118	Parieto-occipital sulcus antero-superior	ContA	ContC	0.2871319697791222	0.0697368896435724	0.0665702060516169	-11.340060075039077	-70.74922925968002	32.68467636037376
185	186	118	Parieto-occipital sulcus antero-superior	ContA	ContC	0.2405502166970648	0.1611576906891667	0.0351521567760599	12.057992908932988	-66.88423162216297	33.227556211549725
186	187	119	Paracingulate gyrus postero-superior	SalVentAttnA	SalVentAttnA	0.4947126925470733	0.096283921978282	0.1823994775381043	0.4907066921481942	1.9548505670207703	58.959455886071254
187	188	120	Fusiform gyrus	VisCent	VisCent	0.2842664293952409	0.0650778691493318	0.0292449147813202	-30.783975317470322	-64.27196365790842	-16.440687958504967
188	189	120	Fusiform gyrus	VisCent	VisCent	0.3810931026159806	0.0953103201869237	0.038040305863683	31.387201420757705	-62.36392695636067	-16.703692629641083
189	190	121	Precuneus posterior	ContA	ContC	0.5914211427333459	0.1573711040541871	0.1550666415899542	1.1014651080216709	-66.93642127921241	45.33279575829859
190	191	122	Angular gyrus LH	SalVentAttnA	TempPar	0.5806360771941965	0.1748188697865851	0.0650631531174218	-55.937637103324306	-53.97774243312297	13.316738329167222
191	192	123	Inferior frontal sulcus LH	ContA	ContA	0.4907294679590229	0.1793349277040163	0.0738859680088937	-48.681994767664854	21.502178558271197	25.647978142538122
192	193	124	Putamen posterior	No network found	No network found	0.2003609400015577	0.2427658108445724	3.796749536335645e-05	-28.590575809218223	-8.874201368928226	4.421686836429927
193	194	124	Putamen posterior	No network found	No network found	0.22873226535872	0.2247678421752618	9.599682729423838e-05	29.00014579002803	-6.987971006692547	4.351151686360552
194	195	125	Postcentral gyrus middle	DorsAttnB	DorsAttnB	0.1670062467722408	0.0206167925332219	0.0762646288866502	-45.35646751814551	-40.495354084407495	63.91318059299758
195	196	125	Postcentral gyrus middle	DorsAttnB	DorsAttnB	0.1771167310304723	0.0465351539623348	0.0892110679692696	45.56308643240797	-36.5612317602063	62.512591304437365
196	197	126	Superior temporal sulcus posterior RH	DefaultB	TempPar	0.5976655259642132	0.1745910283161252	0.0529875677879701	57.722921333992105	-37.66164452515396	3.0459513565053413
197	198	127	Lateral ventricles superior	No network found	No network found	0.2365749768451334	0.1120621311356769	0.1174027404061171	-12.435794453266013	-11.811336811136002	19.07511880888292
198	199	127	Lateral ventricles superior	No network found	No network found	0.2184679668036334	0.0962597733586974	0.1154377350733174	11.479044444785501	-11.38755291794152	18.94661539824334
199	200	128	Angular gyrus RH	DorsAttnB	TempPar	0.5722969180008868	0.2533046193789163	0.0507893341526484	55.997397068580995	-53.74219653069606	14.90383367875809
